datetime,open,RSI,SMA,Corr,SAR,ADX,Prev_High,Prev_Low,Prev_Close,OO,OC,Normalized,reg_3,reg_5,reg_10,reg_20,return1,return2,return3,return4,return5,return6,return7,return8,return9
2022-04-20 09:32:00,1031.24,70.42756932909046,1027.5801700000015,0.6350753744388467,1026.68864,25.37184046573122,1034.0,1030.0,1030.76,0.4800000000000182,0.4800000000000182,0.5859375000000125,-0.0049999999999954525,0.9960000000000264,0.6223521212121218,0.2848211278195481,0.00046567581202221485,0.000737864077669894,0.0026672896832350226,0.0009841656516443272,0.00016567908934982922,0.0005997279283057044,-7.313220352209126e-05,-0.0022085794066996644,0.0004088028888735975
2022-04-20 09:33:00,1026.3255,46.97017340096748,1027.4871700000015,0.5290627835401032,1034.0,23.93574861541157,1031.52,1026.12,1026.62,-4.914500000000089,-0.2944999999999709,0.0,-2.5579500000000053,-0.9291799999999967,0.284312727272724,0.1695730827067634,-0.004765621969667671,0.00046567581202221485,0.000737864077669894,0.0026672896832350226,0.0009841656516443272,0.00016567908934982922,0.0005997279283057044,-7.313220352209126e-05,-0.0022085794066996644
2022-04-20 09:34:00,1025.46,41.812229020249525,1027.2611700000014,0.37424016010798566,1034.0,21.79480745244597,1028.27,1025.095,1025.24,-0.8654999999998836,0.22000000000002728,0.15584415584431308,-0.6999999999999318,-1.7079999999999929,0.034636363636360384,0.11067406015037305,-0.000843299713394906,-0.004765621969667671,0.00046567581202221485,0.000737864077669894,0.0026672896832350226,0.0009841656516443272,0.00016567908934982922,0.0005997279283057044,-7.313220352209126e-05
2022-04-20 09:35:00,1027.74,53.22636621804939,1027.5095000000015,0.2980435046113894,1032.219,19.695548335594637,1028.05,1024.69,1028.0,2.2799999999999727,-0.2599999999999909,0.8765060240962985,1.3624999999999545,-0.42100000000000365,0.07115151515151383,0.12955255639097496,0.0022233924287636503,-0.000843299713394906,-0.004765621969667671,0.00046567581202221485,0.000737864077669894,0.0026672896832350226,0.0009841656516443272,0.00016567908934982922,0.0005997279283057044
2022-04-20 09:36:00,1021.8564,35.78103282209584,1027.1511000000014,-0.1534965916621361,1030.7132000000001,19.941684403152074,1030.0,1021.61,1021.826,-5.883600000000001,0.030399999999985994,0.19349344234376842,-3.0149999999999864,-1.2713999999999714,-0.6100484848484802,-0.06521917293233244,-0.005724794208651995,0.0022233924287636503,-0.000843299713394906,-0.004765621969667671,0.00046567581202221485,0.000737864077669894,0.0026672896832350226,0.0009841656516443272,0.00016567908934982922
2022-04-20 09:37:00,1023.075,39.998026072308676,1026.8333500000012,-0.24103387685979738,1030.0,20.526296582283855,1024.61,1020.98,1023.0175,1.2186000000000377,0.05750000000000455,0.0,0.3919999999999959,-1.024249999999995,-0.8101666666666544,-0.13978526315789397,0.0011925354678015792,-0.005724794208651995,0.0022233924287636503,-0.000843299713394906,-0.004765621969667671,0.00046567581202221485,0.000737864077669894,0.0026672896832350226,0.0009841656516443272
2022-04-20 09:38:00,1023.32,40.44513234944267,1026.5043600000013,-0.13234805152508083,1030.0,21.42913101447417,1024.29,1020.33,1023.1401,0.24500000000000455,0.17990000000008877,0.31455399061038025,-0.15874999999999773,-0.928589999999997,-0.9330533333333237,-0.18652864661654023,0.00023947413434988104,0.0011925354678015792,-0.005724794208651995,0.0022233924287636503,-0.000843299713394906,-0.004765621969667671,0.00046567581202221485,0.000737864077669894,0.0026672896832350226
2022-04-20 09:39:00,1023.1699,39.43630140039218,1026.0464900000013,0.1478107666370084,1028.066,21.97093642752757,1024.536,1020.5466,1022.7613,-0.15010000000006585,0.40859999999997854,1.0,0.1549500000000421,0.2991800000000012,-0.9344357575757517,-0.2341515789473676,-0.00014667943556274268,0.00023947413434988104,0.0011925354678015792,-0.005724794208651995,0.0022233924287636503,-0.000843299713394906,-0.004765621969667671,0.00046567581202221485,0.000737864077669894
2022-04-20 09:40:00,1022.36,36.94540627528205,1025.4204700000014,0.41313990718633625,1026.5188,21.30582323296263,1025.595,1021.8398,1021.8398,-0.8098999999999705,0.5202000000000453,0.3962856678758969,-0.6531499999999824,-0.4425299999999993,-0.8665945454545402,-0.3098069172932316,-0.0007915596422451154,-0.00014667943556274268,0.00023947413434988104,0.0011925354678015792,-0.005724794208651995,0.0022233924287636503,-0.000843299713394906,-0.004765621969667671,0.00046567581202221485
2022-04-20 09:41:00,1022.37,39.70168166802142,1024.5644700000014,0.5284184667258681,1025.595,22.97663614796527,1022.57,1018.0,1022.44,0.009999999999990905,-0.07000000000005002,0.6230366492147357,0.3001000000000431,-0.17214999999997646,-0.5157121212121122,-0.2988954887218015,9.781290347813788e-06,-0.0007915596422451154,-0.00014667943556274268,0.00023947413434988104,0.0011925354678015792,-0.005724794208651995,0.0022233924287636503,-0.000843299713394906,-0.004765621969667671
2022-04-20 09:42:00,1019.01,31.05643453131232,1023.3884700000013,0.7250269858761631,1025.595,24.238513512778674,1022.8,1019.0,1019.0,-3.3600000000000136,0.009999999999990905,1.0,-1.5650000000000546,-0.9742400000000089,-0.7103751515151551,-0.4036269172932319,-0.0032864814108395334,9.781290347813788e-06,-0.0007915596422451154,-0.00014667943556274268,0.00023947413434988104,0.0011925354678015792,-0.005724794208651995,0.0022233924287636503,-0.000843299713394906
2022-04-20 09:43:00,1017.34,28.3888296423178,1022.4928700000015,0.8074958930717756,1024.076,26.173204752374044,1019.99,1017.327,1017.664,-1.669999999999959,-0.32399999999995543,0.0,-1.1000000000000227,-1.4855600000000095,-0.9275351515151553,-0.5045102255639082,-0.0016388455461673183,-0.0032864814108395334,9.781290347813788e-06,-0.0007915596422451154,-0.00014667943556274268,0.00023947413434988104,0.0011925354678015792,-0.005724794208651995,0.0022233924287636503
2022-04-20 09:44:00,1016.01,25.388966325762713,1021.5698700000015,0.8633571353904118,1022.8,29.019147028502847,1017.41,1014.3716,1016.01,-1.330000000000041,0.0,1.0,-0.6605000000000132,-1.5184000000000197,-0.8270527272727315,-0.6137306015037591,-0.0013073308824975336,-0.0016388455461673183,-0.0032864814108395334,9.781290347813788e-06,-0.0007915596422451154,-0.00014667943556274268,0.00023947413434988104,0.0011925354678015792,-0.005724794208651995
